"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","283","502428","0.0-3.0-0.140","","fixation","","",""
"2281","b_a montage/ba_114.jpg","66","image-keyboard-response","284","504710","0.0-3.0-1.140","","","Update","b","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","285","505212","0.0-3.0-0.141","","fixation","","",""
"3478","b_a new/ba_013.jpg","76","image-keyboard-response","286","508693","0.0-3.0-1.141","","","Neither","n","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","287","509194","0.0-3.0-0.142","","fixation","","",""
"1753","a_b montage/ab_023.jpg","78","image-keyboard-response","288","510949","0.0-3.0-1.142","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","289","511451","0.0-3.0-0.143","","fixation","","",""
"1920","a_b montage/ab_087.jpg","76","image-keyboard-response","290","513373","0.0-3.0-1.143","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","291","513875","0.0-3.0-0.144","","fixation","","",""
"2736","b_a montage/ba_155.jpg","82","image-keyboard-response","292","516613","0.0-3.0-1.144","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","293","517116","0.0-3.0-0.145","","fixation","","",""
"1592","b_a montage/ba_002.jpg","78","image-keyboard-response","294","518709","0.0-3.0-1.145","","","Set_1_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","295","519211","0.0-3.0-0.146","","fixation","","",""
"3193","b_a montage/ba_161.jpg","82","image-keyboard-response","296","522406","0.0-3.0-1.146","","","Set_2_Only","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","297","522909","0.0-3.0-0.147","","fixation","","",""
"1560","a_b montage/ab_029.jpg","78","image-keyboard-response","298","524472","0.0-3.0-1.147","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","299","524975","0.0-3.0-0.148","","fixation","","",""
"3315","a_b montage/ab_030.jpg","82","image-keyboard-response","300","528292","0.0-3.0-1.148","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","301","528794","0.0-3.0-0.149","","fixation","","",""
"1696","b_a new/ba_004.jpg","78","image-keyboard-response","302","530492","0.0-3.0-1.149","","","Neither","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","303","530994","0.0-3.0-0.150","","fixation","","",""
"3566","b_a montage/ba_049.jpg","78","image-keyboard-response","304","534561","0.0-3.0-1.150","","","Repeat","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","305","535063","0.0-3.0-0.151","","fixation","","",""
"3417","a_b montage/ab_027.jpg","78","image-keyboard-response","306","538481","0.0-3.0-1.151","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","307","538983","0.0-3.0-0.152","","fixation","","",""
"1896","b_a montage/ba_008.jpg","78","image-keyboard-response","308","540881","0.0-3.0-1.152","","","Set_1_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","309","541383","0.0-3.0-0.153","","fixation","","",""
"3617","b_a montage/ba_048.jpg","76","image-keyboard-response","310","545002","0.0-3.0-1.153","","","Repeat","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","311","545504","0.0-3.0-0.154","","fixation","","",""
"1712","a_b montage/ab_191.jpg","78","image-keyboard-response","312","547218","0.0-3.0-1.154","","","Set_2_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","313","547720","0.0-3.0-0.155","","fixation","","",""
"2568","a_b montage/ab_186.jpg","76","image-keyboard-response","314","550290","0.0-3.0-1.155","","","Set_2_Only","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","315","550793","0.0-3.0-0.156","","fixation","","",""
"2271","b_a montage/ba_157.jpg","76","image-keyboard-response","316","553066","0.0-3.0-1.156","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","317","553567","0.0-3.0-0.157","","fixation","","",""
"2985","a_b montage/ab_072.jpg","76","image-keyboard-response","318","556554","0.0-3.0-1.157","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","319","557056","0.0-3.0-0.158","","fixation","","",""
"2833","b_a montage/ba_173.jpg","76","image-keyboard-response","320","559890","0.0-3.0-1.158","","","Set_2_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","321","560392","0.0-3.0-0.159","","fixation","","",""
"3710","a_b montage/ab_187.jpg","66","image-keyboard-response","322","564103","0.0-3.0-1.159","","","Set_2_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","323","564605","0.0-3.0-0.160","","fixation","","",""
"2105","b_a montage/ba_016.jpg","78","image-keyboard-response","324","566711","0.0-3.0-1.160","","","Set_1_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","325","567213","0.0-3.0-0.161","","fixation","","",""
"3783","a_b montage/ab_095.jpg","76","image-keyboard-response","326","570999","0.0-3.0-1.161","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","327","571500","0.0-3.0-0.162","","fixation","","",""
"1928","a_b montage/ab_178.jpg","76","image-keyboard-response","328","573431","0.0-3.0-1.162","","","Set_2_Only","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","329","573933","0.0-3.0-0.163","","fixation","","",""
"1593","b_a new/ba_014.jpg","78","image-keyboard-response","330","575527","0.0-3.0-1.163","","","Neither","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","331","576029","0.0-3.0-0.164","","fixation","","",""
"2864","b_a montage/ba_126.jpg","76","image-keyboard-response","332","578895","0.0-3.0-1.164","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","333","579397","0.0-3.0-0.165","","fixation","","",""
"2360","b_a montage/ba_134.jpg","82","image-keyboard-response","334","581759","0.0-3.0-1.165","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","335","582261","0.0-3.0-0.166","","fixation","","",""
"3399","b_a montage/ba_162.jpg","82","image-keyboard-response","336","585662","0.0-3.0-1.166","","","Set_2_Only","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","337","586164","0.0-3.0-0.167","","fixation","","",""
"1872","b_a montage/ba_003.jpg","78","image-keyboard-response","338","588038","0.0-3.0-1.167","","","Set_1_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","339","588540","0.0-3.0-0.168","","fixation","","",""
"1880","b_a montage/ba_007.jpg","78","image-keyboard-response","340","590422","0.0-3.0-1.168","","","Set_1_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","341","590924","0.0-3.0-0.169","","fixation","","",""
"4019","b_a montage/ba_063.jpg","82","image-keyboard-response","342","594945","0.0-3.0-1.169","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","343","595447","0.0-3.0-0.170","","fixation","","",""
"2538","b_a montage/ba_132.jpg","66","image-keyboard-response","344","597986","0.0-3.0-1.170","","","Update","b","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","345","598488","0.0-3.0-0.171","","fixation","","",""
"2056","a_b montage/ab_096.jpg","78","image-keyboard-response","346","600545","0.0-3.0-1.171","","","Repeat","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","347","601047","0.0-3.0-0.172","","fixation","","",""
"2695","b_a montage/ba_014.jpg","82","image-keyboard-response","348","603744","0.0-3.0-1.172","","","Set_1_Only","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","349","604246","0.0-3.0-0.173","","fixation","","",""
"3033","b_a montage/ba_105.jpg","76","image-keyboard-response","350","607281","0.0-3.0-1.173","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","351","607783","0.0-3.0-0.174","","fixation","","",""
"1944","b_a montage/ba_054.jpg","82","image-keyboard-response","352","609729","0.0-3.0-1.174","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","353","610231","0.0-3.0-0.175","","fixation","","",""
"2055","b_a montage/ba_042.jpg","82","image-keyboard-response","354","612289","0.0-3.0-1.175","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","355","612791","0.0-3.0-0.176","","fixation","","",""
"1904","a_b montage/ab_074.jpg","76","image-keyboard-response","356","614696","0.0-3.0-1.176","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","357","615198","0.0-3.0-0.177","","fixation","","",""
"2312","a_b montage/ab_083.jpg","76","image-keyboard-response","358","617512","0.0-3.0-1.177","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","359","618014","0.0-3.0-0.178","","fixation","","",""
"3057","b_a montage/ba_144.jpg","76","image-keyboard-response","360","621072","0.0-3.0-1.178","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","361","621574","0.0-3.0-0.179","","fixation","","",""
"1400","a_b montage/ab_078.jpg","76","image-keyboard-response","362","622976","0.0-3.0-1.179","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","363","623478","0.0-3.0-0.180","","fixation","","",""
"2744","a_b montage/ab_184.jpg","76","image-keyboard-response","364","626224","0.0-3.0-1.180","","","Set_2_Only","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","365","626726","0.0-3.0-0.181","","fixation","","",""
"2368","b_a montage/ba_121.jpg","76","image-keyboard-response","366","629096","0.0-3.0-1.181","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","367","629598","0.0-3.0-0.182","","fixation","","",""
"1632","b_a montage/ba_001.jpg","78","image-keyboard-response","368","631232","0.0-3.0-1.182","","","Set_1_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","369","631734","0.0-3.0-0.183","","fixation","","",""
"2680","b_a montage/ba_106.jpg","76","image-keyboard-response","370","634416","0.0-3.0-1.183","","","Update","b","false"
